abstract_text,authors,authors_orgn,download,journal,key,keywords,page,refer_key,title,url,year
"东营凹陷盐家地区沙河街组四段上亚段(简称沙四上亚段)重力流舌状体式叠覆沉积的砂砾岩体不具备""层状""地层特征,应用常规方法进行沉积旋回划分和对比很难保证时间上的等时性。针对该问题,引入天文地层学中气候旋回受天文周期驱动的理论,研究砂砾岩体的形成条件及控制因素,对砂砾岩体进行时间域的等时性控制,然后在相同的时间域内进行旋回界面的识别与旋回对比。通过对研究区砂砾岩沉积进行米兰科维奇旋回特征分析,确定研究区地层旋回主要受偏心率周期控制,并计算得出第一优势旋回厚度为151.7m和第二优势旋回厚度为61.4m。以米兰科维奇旋回分析结果为主,同时结合层序地层学基准面旋回理论,根据岩心和成像测井相层序分析,确定地层划分方案,将研究区沙四上亚段划分为4个四级层序和11个五级层序。以优势旋回频率信息对测井曲线进行滤波处理,同时根据基准面旋回特征,以滤波后的曲线为依据进行地层旋回的横向对比,建立了地层旋回对比格架,实现砂砾岩体沉积期次的精细划分与对比。 ",宋明水|李存磊|张金亮,中国石化胜利油田公司勘探项目部|北京师范大学资源学院,523,石油学报,ba2405e6-8412-11e8-b4fc-408d5c0cc128,事件沉积|米兰科维奇旋回|砂砾岩|层序地层|沉积期次,9,,东营凹陷盐家地区砂砾岩体沉积期次精细划分与对比,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2012
"在对鄂尔多斯盆地姬塬地区长8段储层绿泥石衬边弱溶蚀成岩相、不稳定组分溶蚀成岩相、压实致密成岩相、高岭石充填成岩相和碳酸盐胶结成岩相常规测井响应特征进行分析的基础上,提出利用中子测井、密度测井以及中子-密度视石灰岩孔隙度差,辅助以自然伽马和电阻率测井曲线,连续定量识别储层成岩相的方法,并建立了相应的储层成岩相测井识别图版。利用该图版对黄36井测井资料进行了处理,通过与薄片鉴定结果的对比,验证了图版的准确性。利用成岩相识别结果,划分储集层的类型和产能级别:绿泥石衬边弱溶蚀成岩相储层是姬塬地区最有利储层,对应的含油级别划定为A级;不稳定组分溶蚀成岩相储层是第二类储层,对应含油级别划定为B级;含碳酸盐胶结成岩相夹层的储层产油能力最弱,是第三类储层,对应的含油级别划定为C级。 ",石玉江|肖亮|毛志强|郭浩鹏,西北大学地质学系|中国石油长庆油田公司勘探开发研究院|中国石油大学油气资源与探测国家重点实验室|中国石油大学地球探测与信息技术北京市重点实验室,1798,石油学报,bd450946-8412-11e8-ac96-408d5c0cc128,低渗透砂岩|成岩相|中子-密度视石灰岩孔隙度差|储层类型|产能级别,9,ba2405e6-8412-11e8-b4fc-408d5c0cc128,低渗透砂岩储层成岩相测井识别方法及其地质意义——以鄂尔多斯盆地姬塬地区长8段储层为例,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2011
"砂砾岩体一般为多期发育、多次沉积的复合体,其内部结构非常复杂,对砂砾岩体沉积期次的精细划分与对比问题,国内外尚无很好的解决先例。本文提出了基于沉积相反演的砂砾岩体沉积期次精细划分方法。文章在岩芯观察和描述的基础上,用岩芯对成像测井资料进行刻度,建立研究区成像测井模式,并精确地识别出鲍马层序、高密度浊流序列和中扇辫状水道、外扇泥岩等微相层序,建立了东营凹陷北坡盐家地区沙四段上亚段全层位的成像测井的单井相层序。通过成像测井单井相层序进行层序界面识别及旋回特征分析,从而实现砂砾岩体沉积期次精细划分。用成像测井单井相层序标定常规测井曲线,将岩芯、成像测井与常规测井的层序界面识别标志有机结合并以相带展布规律作为约束,在由上升半旋回控制的长期旋回内采取由上而下的""递推对比法""和从高级到低级的""层次对比法""进行连井旋回对比,在一定程度上解决了平面相变问题,建立了研究区的高分辨率层序地层格架。 ",李存磊|张金亮|宋明水|史超群|石宁|刘婷,北京师范大学资源学院|中石化胜利油田分公司勘探项目部|中国海洋大学海洋地球科学学院,469,地质学报,bf0446fe-8412-11e8-83b7-408d5c0cc128,砂砾岩体|成像测井|沉积旋回|层序地层|东营凹陷,11,ba2405e6-8412-11e8-b4fc-408d5c0cc128,基于沉积相反演的砂砾岩体沉积期次精细划分与对比——以东营凹陷盐家地区古近系沙四段上亚段为例,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2011
"针对砂砾岩地层古生物标志及标志层缺乏、地层划分对比困难的问题,初步探索出一种在地质背景和复合基准面原则约束下,利用测井曲线小波变换时频分析进行砂砾岩体沉积基准面恢复,进行其期次细分及井间对比的方法。以渤海湾盆地车镇凹陷北部陡坡带广泛发育的砂砾岩体为例,通过对三、四级基准面曲线的恢复,有效地实现了井间等时地层对比。研究表明,自然伽马或声波时差等测井信号小波变换后得到的多尺度小波系数周期性的振荡特征与各级层序旋回具有较好的对应关系,其高频成分的多级叠加可以较好地反映基准面变化特征,指导砂砾岩体期次的精细划分与对比。 ",鲜本忠|王永诗,中国石油大学油气资源与探测国家重点实验室|中国石油大学资源与信息学院|中石化胜利油田地质科学研究院,413,中国石油大学学报(自然科学版),c0a1372e-8412-11e8-9173-408d5c0cc128,小波变换|测井信号|沉积基准面|层序地层|砂砾岩|车镇凹陷,6,ba2405e6-8412-11e8-b4fc-408d5c0cc128,基于小波变换基准面恢复的砂砾岩期次划分与对比,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2008
"应用盆地充填记录、盆地构造特征和盆地沉降史等信息,揭示了中国东部第三纪典型断陷盆地的幕式构造演化过程。幕式构造演化是断陷盆地层序形成和演化的关键因素,不同序次的构造幕控制不同序次的层序地层单元的形成和演化。中国东部古近系裂陷期经历了4个发育阶段,相应形成了4个二级层序。其中,强烈裂陷沉降幕发育深湖盆型层序,初始和晚期裂陷幕发育浅湖和河流-浅湖型层序。而新近系拗陷期可划分为2个阶段,形成2个二级层序,以河流和三角洲-浅湖型层序为特征。受裂陷幕控制的二级层序在中国东部各断陷盆地中具有很好的可对比性,但受低级幕式伸展事件控制的三级层序在不同盆地中具有明显的差异性。 ",严德天|王华|王清晨,中国科学院地质与地球物理所|中国地质大学资源学院|中国科学院地质与地球物理所 北京100029中国地质大学资源学院湖北武汉430074,899,石油学报,c2640f5c-8412-11e8-9152-408d5c0cc128,中国东部|断陷盆地|第三系|幕式构造旋回|层序地层,6,ba2405e6-8412-11e8-b4fc-408d5c0cc128,中国东部第三系典型断陷盆地幕式构造旋回及层序地层特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2008
"综合山东东营凹陷郝科1等6口井的天文地层研究结果提出""东营凹陷新生代天文地层表"",表中列出的是""国际地层表(2004)""、""中国区域年代地层表(2000)""和0—65Ma期间天文偏心率405ka周期编号以及东营凹陷孔店组(顶部)至平原组各组的年龄以及东营凹陷新生代51Ma以来3个大的地层不整合:1)沙河街组二段下部,大约33.8—33.4Ma期间405ka周期振幅不明显、100ka周期较强,与南大西洋33.4—33.7Ma和热带太平洋33.6—33.7Ma期间沉积物中显著转折等特征可作对比;2)东营组-馆陶组界线上下,东营组三角洲顶面最后萎缩时间约为24.467Ma,推测由此至渐新世末(23.03Ma),大约近1.5Myr期间本区没有大的湖泊,而是冲积—河流相沉积,中新世初(23.03Ma)快速隆起,直到约18—16Ma开始馆下段的上部沉积,这一区域性角度不整合面形成大约持续5—7Myr;3)上新统-更新统界线上下,根据本区东辛2-4井古地磁和天文地层研究,测出布容、松山、高斯和吉尔伯特等4个极性时,求出2.546Ma—1.806Ma期间[明上(上)亚段顶]可能沉积并剥蚀过的地层厚度为... ",姚益民|徐道一|张海峰|韩延本|张守鹏|尹志强|李保利|何青芳|边雪梅,中石化胜利油田有限公司地质科学研究院|中国地震局地质研究所|中国科学院国家天文台,311,地层学杂志,c416ac52-8412-11e8-abc8-408d5c0cc128,天文地层|不整合|古近系|新近系|第四系|东营凹陷|山东,7,ba2405e6-8412-11e8-b4fc-408d5c0cc128,山东东营凹陷新生代天文地层表简介,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2007
"综合地震、测井及钻井信息,建立以三维地震资料的层序地层解释为基础,以岩心、成像测井资料作标定,以单井测井信号小波变换分析为核心的砾岩体沉积旋回划分技术。利用成像测井资料进行沉积旋回识别的关键在于合理实现""图像""与""岩相""的转换,并利用岩心资料对地层成像测井图像进行刻度,消除地质解释的多解性,建立不同类型的岩相模式。通过地震约束和岩心、成像测井标定下的测井信号多尺度、高分辨率的小波变换分析,可将一维测井信号变换到二维时频域,便能很好地反映信号的周期特征和局部异常,进而为砂砾岩体的旋回划分和内部结构解剖提供技术支持。对济阳拗陷车镇凹陷陡坡带古近系巨厚砂砾岩体的实际分析结果表明,该技术对于用生物化石或测井组合法难以进行地层划分和对比的砂砾岩发育区的沉积期次划分和内部结构解析具有较好的应用前景。 ",孙怡|鲜本忠|林会喜,中国石油大学(华东)地球资源与信息学院|中国石油大学(北京)地球资源与信息学院|胜利油田有限公司地质科学研究院 山东省东营市胜利油田有限公司地质科学研究院|257015,466,石油地球物理勘探,c5d5cccc-8412-11e8-8c2a-408d5c0cc128,砂砾岩体|小波变换|沉积旋回|内部结构|测井信息|车镇凹陷,9,ba2405e6-8412-11e8-b4fc-408d5c0cc128,断陷湖盆陡坡带砂砾岩体沉积期次的划分技术,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2007
"通过对断层落差与生长指数法对比研究,分析了二者应用的假设条件、应用范围及研究断层活动特征时的优缺点,认为在准确地层对比的基础之上,断层生长指数法要求凹陷内不同部位、各时代的沉积速率一致,断层上下盘没有大的沉积间断,而断层落差法则假设剥蚀区内断层上下盘的被剥蚀厚度保持一致,不必考虑沉积间断。生长指数法、断层落差法可以在一定程度上用于挤压和断陷盆地中研究反转断层和生长断层的活动强度和活动历史;而断层落差法在分析断陷盆地中的生长断层时更为直观、可靠,尤其是上升盘地层缺失及具有相对升降幅度差的生长断层的活动强度。开展了不同方法对比研究,可以得到更多的信息,以期更好地探讨研究区的断层演化或活动历史。 ",陈刚|戴俊生|叶兴树|荣磊|梁颖,中国科学院研究生院|江苏油田试采一厂|中国石油大学地球资源与信息学院|胜利油田有限公司东辛采油厂|胜利油田有限公司东辛采油厂 北京100049,1154,西南石油大学学报,c77d8cac-8412-11e8-a651-408d5c0cc128,断层落差|生长指数|断陷盆地|生长断层|对比研究,5,ba2405e6-8412-11e8-b4fc-408d5c0cc128,生长指数与断层落差的对比研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2007
"米兰科维奇理论是从全球尺度上研究日射量与地球气候之间关系的天文理论(以下简称为“米氏理论”)。该理论认为,地球轨道偏心率、黄赤交角及岁差等三要素变化引起的到达北半球中高纬度夏季日射量变化是造成冰期—间冰期旋回的根本原因。详细回顾了米氏理论的发展历程,并以南极东方站过去42万年大气和气候变化的历史资料为例,讨论了经典米氏理论中有待研究的若干问题。 ",石广玉|刘玉芝,中国科学院大气物理研究所|中国科学院大气物理研究所 北京100029|中国科学院研究生院|北京100039,1747,地球科学进展,c9060ea4-8412-11e8-b2a8-408d5c0cc128,米兰科维奇理论|气候变化|冰期—间冰期旋回,8,ba2405e6-8412-11e8-b4fc-408d5c0cc128,地球气候变化的米兰科维奇理论研究进展,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2006
"根据平衡剖面原理、经过去压实校正编制了渤海湾盆地东营凹陷北部地区新生代构造演化剖面图以及沙一段沉积前和馆陶组沉积前的沙三段底面古构造图,并从演化剖面和平面古构造两方面入手进行研究,较系统地总结了该区新生代构造演化特征。综合分析得出,现今的沙三段底面构造轮廓在沙一段沉积前基本形成,研究区盖层滑脱断层较为发育。该结果对分析研究类似地区的构造演化过程具有较好的参考价值。 ",谢锐杰|漆家福|王永诗|杨桥,石油大学石油天然气成藏机理教育部重点实验室|中国石化胜利油田有限公司地质科学研究院|石油大学石油天然气成藏机理教育部重点实验室 北京　102249长江大学地球物理与石油资源学院湖北荆州　434023|北京　102249|山东东营　257015,872,石油实验地质,cb62bfc2-8412-11e8-8fdd-408d5c0cc128,构造演化|古构造图|新生代|东营凹陷北部|渤海湾盆地,5,ba2405e6-8412-11e8-b4fc-408d5c0cc128,渤海湾盆地东营凹陷北部地区新生代构造演化特征研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2004
"采用测井钍钾比指标的频谱分析方法识别出川东渝北下三叠统飞仙关组中的米兰克维奇周期 ,并认为其中的离心率周期表现较强 ,控制了飞仙关组的基准面旋回和沉积变化。尝试将飞仙关组划分为 5 6个短离心率旋回 ,每个周期约 1 0万年 ,厚度约 3～ 1 5m ,可为飞仙关组地层区域等时精细对比提供了一种基础依据。 ",郑兴平|罗平,石油勘探开发研究院杭州地质研究所|石油勘探开发研究院 北京,200,天然气勘探与开发,d2619cc6-8412-11e8-88d9-408d5c0cc128,飞仙关组|米兰科维奇理论|频谱分析|钍钾比|离心率|基准面|地层划分,5,ba2405e6-8412-11e8-b4fc-408d5c0cc128,川东渝北飞仙关组的米兰克维奇周期及其应用,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2004
"在对鄂尔多斯盆地姬塬地区长8段储层绿泥石衬边弱溶蚀成岩相、不稳定组分溶蚀成岩相、压实致密成岩相、高岭石充填成岩相和碳酸盐胶结成岩相常规测井响应特征进行分析的基础上,提出利用中子测井、密度测井以及中子-密度视石灰岩孔隙度差,辅助以自然伽马和电阻率测井曲线,连续定量识别储层成岩相的方法,并建立了相应的储层成岩相测井识别图版。利用该图版对黄36井测井资料进行了处理,通过与薄片鉴定结果的对比,验证了图版的准确性。利用成岩相识别结果,划分储集层的类型和产能级别:绿泥石衬边弱溶蚀成岩相储层是姬塬地区最有利储层,对应的含油级别划定为A级;不稳定组分溶蚀成岩相储层是第二类储层,对应含油级别划定为B级;含碳酸盐胶结成岩相夹层的储层产油能力最弱,是第三类储层,对应的含油级别划定为C级。 ",石玉江|肖亮|毛志强|郭浩鹏,西北大学地质学系|中国石油长庆油田公司勘探开发研究院|中国石油大学油气资源与探测国家重点实验室|中国石油大学地球探测与信息技术北京市重点实验室,1798,石油学报,d549b57a-8412-11e8-9507-408d5c0cc128,低渗透砂岩|成岩相|中子-密度视石灰岩孔隙度差|储层类型|产能级别,9,ba2405e6-8412-11e8-b4fc-408d5c0cc128,低渗透砂岩储层成岩相测井识别方法及其地质意义——以鄂尔多斯盆地姬塬地区长8段储层为例,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:SYXB.0.2012-05-007,2011
